,ID,cnt,time_A_total,time_b1,time_b2,time_B_total,time_start,time_end,time_solving,time_total,time_answer,time_not_answer,time_solving_2,events_num,avg_time_btw_events,sequence,length,credit,OECD
221,ARE000002900676,ARE,0,0,0,0,36.3,4.3,5.1,45.7,0,5.1,5.1,4,1.275,NA,0,0,0
222,ARE000002900699,ARE,0,0,0,0,17.3,3.5,37.2,58,0,37.2,37.2,3,12.4,NA,0,0,0
223,ARE000009302277,ARE,0,0,0,0,11.2,4.6,5.9,21.7,0,5.9,5.9,3,1.966666667,NA,0,0,0
224,ARE000009302292,ARE,0,0,0,0,82.8,8.7,35.9,127.4,0,35.9,35.9,8,4.4875,NA,0,0,0
225,ARE000009302297,ARE,40,0,0,0,25.3,6.4,59.9,91.6,40,19.9,59.9,14,4.278571429,a,1,0,0
226,ARE000009402322,ARE,0,20.5,20.9,41.4,32.5,3.6,53.7,89.8,41.4,12.3,53.7,21,2.557142857,bb,2,0,0
227,ARE000009402311,ARE,0,0,0,0,27.8,11.5,13.3,52.6,0,13.3,13.3,3,4.433333333,NA,0,0,0
228,ARE000009402305,ARE,0,0,0,0,0,0,0,3.9,0,3.9,3.9,0,NA,NA,0,0,0
229,ARE000009402307,ARE,0,0,0,0,18.5,2.4,22.5,43.4,0,22.5,22.5,6,3.75,NA,0,0,0
230,ARE000031407997,ARE,0,0,0,0,36.7,3.6,38.5,78.8,0,38.5,38.5,5,7.7,NA,0,0,0
231,ARE000031407978,ARE,0,0,0,0,54.5,3.7,19.9,78.1,0,19.9,19.9,4,4.975,NA,0,0,0
232,ARE000031407969,ARE,0,0,0,0,43.5,2.7,43.2,89.4,0,43.2,43.2,11,3.927272727,NA,0,0,0
233,ARE000030507767,ARE,0,37.7,0,37.7,13.9,2.7,37.7,54.3,37.7,0,37.7,5,7.54,b,1,0,0
234,ARE000030507768,ARE,0,0,0,0,15.9,3.1,7,26,0,7,7,4,1.75,NA,0,0,0
235,ARE000030507789,ARE,0,0,31.9,31.9,12,2.4,42.2,56.6,31.9,10.3,42.2,8,5.275,b,1,0,0
236,ARE000016604192,ARE,0,18.5,0,18.5,15.3,4.5,18.5,38.3,18.5,0,18.5,4,4.625,b,1,0,0
237,ARE000016604182,ARE,9.7,12.5,0,12.5,16.5,3.6,23.4,43.5,22.2,1.2,23.4,8,2.925,ab,2,1,0
238,ARE000016604204,ARE,0,27.7,0,27.7,77.4,56.8,27.7,161.9,27.7,0,27.7,4,6.925,b,1,0,0
239,ARE000016604185,ARE,0,0,0,0,0,0,0,40,0,40,40,0,NA,NA,0,0,0
240,ARE000019304922,ARE,41.6,8.9,0,8.9,9.9,3.3,52,65.2,50.5,1.5,52,8,6.5,ab,2,1,0
241,ARE000019304938,ARE,6.9,7.5,59.8,67.3,20.8,2.7,78.3,101.8,74.2,4.1,78.3,13,6.023076923,bab,3,1,0
242,ARE000019304926,ARE,0,5,10.8,15.8,63.4,2.9,17.2,83.5,15.8,1.4,17.2,9,1.911111111,bb,2,0,0
243,ARE000028007149,ARE,0,0,0,0,24.5,2.7,24.6,51.8,0,24.6,24.6,6,4.1,NA,0,0,0
244,ARE000018304659,ARE,35.5,0,0,0,32.9,6.7,80.8,120.4,35.5,45.3,80.8,27,2.992592593,aaaaaaaaa,9,0,0
245,ARE000018304650,ARE,7.6,6.8,28,34.8,21.9,3.4,45.2,70.5,42.4,2.8,45.2,14,3.228571429,bab,3,1,0
246,ARE000018304655,ARE,0,0,0,0,14.8,2.7,12,29.5,0,12,12,3,4,NA,0,0,0
247,ARE000016504173,ARE,0,0,0,0,56.4,5.3,53.5,115.2,0,53.5,53.5,5,10.7,NA,0,0,0
248,ARE000016504147,ARE,0,0,0,0,34.6,6.8,21.5,62.9,0,21.5,21.5,4,5.375,NA,0,0,0
249,ARE000016504168,ARE,0,0,0,0,7.5,6.5,2.9,16.9,0,2.9,2.9,3,0.966666667,NA,0,0,0
250,ARE000019805084,ARE,0,0,0,0,14.5,5.3,5.2,25,0,5.2,5.2,3,1.733333333,NA,0,0,0
251,ARE000019805058,ARE,0,0,0,0,32.5,11.6,27,71.1,0,27,27,6,4.5,NA,0,0,0
252,ARE000004201034,ARE,0,0,0,0,111.7,5.7,33.3,150.7,0,33.3,33.3,3,11.1,NA,0,0,0
253,ARE000004201060,ARE,0,0,0,0,42.8,5.8,2.9,51.5,0,2.9,2.9,3,0.966666667,NA,0,0,0
254,ARE000023005895,ARE,0,0,0,0,7.9,7.1,14.2,29.2,0,14.2,14.2,3,4.733333333,NA,0,0,0
255,ARE000023005901,ARE,0,0,0,0,12,4.5,8.1,24.6,0,8.1,8.1,3,2.7,NA,0,0,0
256,ARE000023005914,ARE,0,0,0,0,57.3,7.6,3.6,68.5,0,3.6,3.6,3,1.2,NA,0,0,0
257,ARE000026006605,ARE,0,0,0,0,37.2,4,18.7,59.9,0,18.7,18.7,6,3.116666667,NA,0,0,0
258,ARE000026006609,ARE,0,0,0,0,14.9,2.9,9,26.8,0,9,9,4,2.25,NA,0,0,0
259,ARE000026006601,ARE,0,0,0,0,95.9,7.8,27.2,130.9,0,27.2,27.2,3,9.066666667,NA,0,0,0
260,ARE000004901255,ARE,0,0,0,0,37,11.3,16.4,64.7,0,16.4,16.4,4,4.1,NA,0,0,0
261,ARE000004901228,ARE,0,0,0,0,39.9,10.2,3.1,53.2,0,3.1,3.1,4,0.775,NA,0,0,0
262,ARE000004901239,ARE,0,0,0,0,0,0,0,25.9,0,25.9,25.9,0,NA,NA,0,0,0
263,ARE000004901227,ARE,0,0,0,0,29,4,30.2,63.2,0,30.2,30.2,7,4.314285714,NA,0,0,0
264,ARE000037909575,ARE,0,29.8,0,29.8,55.8,0.7,30.9,87.4,29.8,1.1,30.9,5,6.18,b,1,0,0
265,ARE000037909548,ARE,0,0,0,0,53.8,7.3,10.4,71.5,0,10.4,10.4,3,3.466666667,NA,0,0,0
266,ARE000037909563,ARE,0,0,0,0,44.5,4.4,5.6,54.5,0,5.6,5.6,3,1.866666667,NA,0,0,0
267,ARE000016204066,ARE,0,0,0,0,44.4,4.1,9.1,57.6,0,9.1,9.1,3,3.033333333,NA,0,0,0
268,ARE000016204072,ARE,0,0,0,0,70,11.5,34.6,116.1,0,34.6,34.6,3,11.53333333,NA,0,0,0
269,ARE000016204059,ARE,0,0,0,0,46.3,2.2,30.5,79,0,30.5,30.5,3,10.16666667,NA,0,0,0
270,ARE000037609505,ARE,0,0,0,0,32.3,16.3,9.3,57.9,0,9.3,9.3,5,1.86,NA,0,0,0
271,ARE000037609496,ARE,0,0,0,0,72.2,0.5,6.1,78.8,0,6.1,6.1,3,2.033333333,NA,0,0,0
272,ARE000037609503,ARE,0,0,0,0,40.7,4.4,36.5,81.6,0,36.5,36.5,3,12.16666667,NA,0,0,0
273,ARE000022905877,ARE,0,0,0,0,29.4,13.4,19.7,62.5,0,19.7,19.7,5,3.94,NA,0,0,0
274,ARE000022905863,ARE,0,0,0,0,0,0,0,20.6,0,20.6,20.6,0,NA,NA,0,0,0
275,ARE000022905861,ARE,0,0,0,0,19.7,13.1,4,36.8,0,4,4,3,1.333333333,NA,0,0,0
276,ARE000024306163,ARE,0,0,0,0,30.9,5.9,13.1,49.9,0,13.1,13.1,4,3.275,NA,0,0,0
277,ARE000024306153,ARE,0,0,0,0,23.8,4.6,17.6,46,0,17.6,17.6,7,2.514285714,NA,0,0,0
278,ARE000010002441,ARE,0,0,0,0,21.5,4.2,21.3,47,0,21.3,21.3,4,5.325,NA,0,0,0
279,ARE000010002459,ARE,0,0,0,0,32.5,4.5,20.2,57.2,0,20.2,20.2,4,5.05,NA,0,0,0
280,ARE000010002453,ARE,0,0,0,0,16.4,5.7,51.7,73.8,0,51.7,51.7,8,6.4625,NA,0,0,0
281,ARE000013403363,ARE,0,0,0,0,0,0,0,19.1,0,19.1,19.1,0,NA,NA,0,0,0
282,ARE000013403367,ARE,0,0,0,0,18.1,45.8,16.7,80.6,0,16.7,16.7,4,4.175,NA,0,0,0
283,ARE000013403353,ARE,0,0,0,0,51.9,3.2,22.6,77.7,0,22.6,22.6,3,7.533333333,NA,0,0,0
284,ARE000005601449,ARE,0,0,0,0,102.7,3.9,27.6,134.2,0,27.6,27.6,4,6.9,NA,0,0,0
285,ARE000005601436,ARE,0,0,0,0,87.1,8.6,19.3,115,0,19.3,19.3,3,6.433333333,NA,0,0,0
286,ARE000005601458,ARE,0,0,0,0,47.2,3.1,24.3,74.6,0,24.3,24.3,4,6.075,NA,0,0,0
287,ARE000005601430,ARE,0,0,0,0,25.8,4.2,15.5,45.5,0,15.5,15.5,3,5.166666667,NA,0,0,0
288,ARE000040410184,ARE,0,0,0,0,0,0,0,45.6,0,45.6,45.6,0,NA,NA,0,0,0
289,ARE000040410185,ARE,0,36.8,0,36.8,32.8,4.5,36.8,74.1,36.8,0,36.8,4,9.2,b,1,0,0
290,ARE000020605248,ARE,0,0,0,0,15.5,3.5,3.7,22.7,0,3.7,3.7,3,1.233333333,NA,0,0,0
291,ARE000020605244,ARE,51.3,5.8,0,5.8,18,6.5,73.7,98.2,57.1,16.6,73.7,32,2.303125,aaaaaaab,8,1,0
292,ARE000044011066,ARE,0,0,0,0,103.4,3.8,2.2,109.4,0,2.2,2.2,1,2.2,NA,0,0,0
293,ARE000044011060,ARE,0,0,0,0,38.4,29,10.5,77.9,0,10.5,10.5,3,3.5,NA,0,0,0
294,ARE000044011063,ARE,0,0,0,0,18.7,23.4,19.7,61.8,0,19.7,19.7,3,6.566666667,NA,0,0,0
295,ARE000037009316,ARE,0,0,0,0,24.4,9.1,9.4,42.9,0,9.4,9.4,3,3.133333333,NA,0,0,0
296,ARE000037009324,ARE,0,0,0,0,58.9,7.5,47.8,114.2,0,47.8,47.8,3,15.93333333,NA,0,0,0
297,ARE000024906364,ARE,0,0,0,0,9.3,7.7,20,37,0,20,20,7,2.857142857,NA,0,0,0
298,ARE000024906345,ARE,0,0,0,0,0,0,0,34.9,0,34.9,34.9,0,NA,NA,0,0,0
299,ARE000024906363,ARE,0,0,0,0,3.1,4.9,5,13,0,5,5,3,1.666666667,NA,0,0,0
300,ARE000029107410,ARE,0,0,0,0,0,0,0,19.8,0,19.8,19.8,0,NA,NA,0,0,0
301,ARE000029107400,ARE,0,0,0,0,10.5,14.7,0.3,25.5,0,0.3,0.3,3,0.1,NA,0,0,0
302,ARE000029107414,ARE,0,0,0,0,3.6,2.6,4.5,10.7,0,4.5,4.5,3,1.5,NA,0,0,0
303,ARE000021105368,ARE,0,0,0,0,11,5.2,7.5,23.7,0,7.5,7.5,3,2.5,NA,0,0,0
304,ARE000009802408,ARE,0,0,0,0,5.8,13.2,6.6,25.6,0,6.6,6.6,5,1.32,NA,0,0,0
305,ARE000009802403,ARE,0,0,0,0,14,14.6,16,44.6,0,16,16,4,4,NA,0,0,0
306,ARE000009802414,ARE,0,0,0,0,6.8,14.9,18.9,40.6,0,18.9,18.9,4,4.725,NA,0,0,0
307,ARE000002400559,ARE,0,0,0,0,10.2,4.1,0.9,15.2,0,0.9,0.9,3,0.3,NA,0,0,0
308,ARE000035208873,ARE,0,0,0,0,20.8,5.1,0,25.9,0,0,0,0,NA,NA,0,0,0
309,ARE000035208871,ARE,0,0,0,0,50.3,16.7,20.6,87.6,0,20.6,20.6,5,4.12,NA,0,0,0
310,ARE000035208870,ARE,0,0,0,0,8.6,10.4,10.3,29.3,0,10.3,10.3,3,3.433333333,NA,0,0,0
311,ARE000014403618,ARE,0,0,0,0,21.1,3,0,24.1,0,0,0,0,NA,NA,0,0,0
312,ARE000014403620,ARE,0,0,0,0,16.8,16.7,20,53.5,0,20,20,3,6.666666667,NA,0,0,0
313,ARE000032408246,ARE,0,0,0,0,10.2,5.1,18.5,33.8,0,18.5,18.5,5,3.7,NA,0,0,0
314,ARE000032408244,ARE,0,13.7,0,13.7,12.8,3.8,57.7,74.3,13.7,44,57.7,11,5.245454545,b,1,0,0
315,ARE000018004579,ARE,0,0,0,0,0,0,0,13.9,0,13.9,13.9,0,NA,NA,0,0,0
316,ARE000018004586,ARE,0,0,0,0,0,0,0,11.3,0,11.3,11.3,0,NA,NA,0,0,0
317,ARE000013303325,ARE,0,0,0,0,24.2,3.5,10.5,38.2,0,10.5,10.5,3,3.5,NA,0,0,0
318,ARE000013303327,ARE,0,0,0,0,43.1,3.6,12.5,59.2,0,12.5,12.5,4,3.125,NA,0,0,0
319,ARE000041110352,ARE,0,0,0,0,30.5,2.8,7.8,41.1,0,7.8,7.8,8,0.975,NA,0,0,0
320,ARE000041110328,ARE,0,0,0,0,8.1,1.9,0,10,0,0,0,0,NA,NA,0,0,0
321,ARE000041110330,ARE,0,0,0,0,3.6,30.3,4.3,38.2,0,4.3,4.3,3,1.433333333,NA,0,0,0
322,ARE000007101823,ARE,0,0,0,0,0,0,0,19.5,0,19.5,19.5,0,NA,NA,0,0,0
323,ARE000007101849,ARE,0,0,0,0,4.9,9.1,5.2,19.2,0,5.2,5.2,4,1.3,NA,0,0,0
324,ARE000007101834,ARE,0,0,0,0,28.6,34.2,20.3,83.1,0,20.3,20.3,4,5.075,NA,0,0,0
325,ARE000014603660,ARE,0,17.8,0,17.8,27.5,3.7,32.3,63.5,17.8,14.5,32.3,9,3.588888889,b,1,0,0
326,ARE000014603659,ARE,0,0,0,0,74.7,3.7,26.4,104.8,0,26.4,26.4,3,8.8,NA,0,0,0
327,ARE000014603653,ARE,0,0,0,0,19.8,7,12.9,39.7,0,12.9,12.9,3,4.3,NA,0,0,0
328,ARE000022605786,ARE,0,0,0,0,93.5,7.4,42.4,143.3,0,42.4,42.4,4,10.6,NA,0,0,0
329,ARE000022605809,ARE,0,0,0,0,62.9,9.7,46.6,119.2,0,46.6,46.6,10,4.66,NA,0,0,0
330,ARE000022605812,ARE,17.2,0,0,0,29.7,4.6,31.3,65.6,17.2,14.1,31.3,9,3.477777778,a,1,0,0
331,ARE000034308682,ARE,0,0,0,0,2.8,3.2,21,27,0,21,21,5,4.2,NA,0,0,0
332,ARE000034308703,ARE,0,0,0,0,17.5,2.8,4,24.3,0,4,4,3,1.333333333,NA,0,0,0
333,ARE000034308683,ARE,0,0,0,0,11,8.2,30.6,49.8,0,30.6,30.6,4,7.65,NA,0,0,0
334,ARE000015303809,ARE,0,0,0,0,0,0,0,11.3,0,11.3,11.3,0,NA,NA,0,0,0
335,ARE000039709994,ARE,0,0,0,0,149.5,5.7,20,175.2,0,20,20,3,6.666666667,NA,0,0,0
336,ARE000039709991,ARE,0,64.3,0,64.3,43,13.5,69.5,126,64.3,5.2,69.5,9,7.722222222,b,1,0,0
337,ARE000023405999,ARE,0,37.7,0,37.7,108,3.3,77.6,188.9,37.7,39.9,77.6,8,9.7,b,1,0,0
338,ARE000023405993,ARE,0,0,0,0,2.1,2,0.7,4.8,0,0.7,0.7,1,0.7,NA,0,0,0
339,ARE000023405991,ARE,0,0,0,0,54.8,3.9,12.2,70.9,0,12.2,12.2,3,4.066666667,NA,0,0,0
340,ARE000042010574,ARE,0,0,0,0,0,0,0,19.8,0,19.8,19.8,0,NA,NA,0,0,0
341,ARE000042010571,ARE,0,0,0,0,0,0,0,73.5,0,73.5,73.5,0,NA,NA,0,0,0
342,ARE000002100509,ARE,0,0,0,0,16,2.8,9.8,28.6,0,9.8,9.8,5,1.96,NA,0,0,0
343,ARE000001200272,ARE,0,0,0,0,5.8,11.6,5.5,22.9,0,5.5,5.5,4,1.375,NA,0,0,0
344,ARE000001200271,ARE,0,0,0,0,10,13.8,8.8,32.6,0,8.8,8.8,4,2.2,NA,0,0,0
345,ARE000008802160,ARE,0,0,0,0,23.1,12.8,4.2,40.1,0,4.2,4.2,2,2.1,NA,0,0,0
346,ARE000008802156,ARE,0,0,0,0,9.1,1.9,30.4,41.4,0,30.4,30.4,6,5.066666667,NA,0,0,0
347,ARE000023506014,ARE,0,0,0,0,27.1,27,7.2,61.3,0,7.2,7.2,3,2.4,NA,0,0,0
348,ARE000023506009,ARE,0,0,0,0,26,13.4,25,64.4,0,25,25,4,6.25,NA,0,0,0
349,ARE000023506016,ARE,0,0,0,0,4.1,4.5,0,8.6,0,0,0,0,NA,NA,0,0,0
350,ARE000001100256,ARE,0,0,0,0,18.6,4.6,8.3,31.5,0,8.3,8.3,3,2.766666667,NA,0,0,0
351,ARE000001100270,ARE,0,0,0,0,47.3,76.1,34.7,158.1,0,34.7,34.7,4,8.675,NA,0,0,0
352,ARE000001100258,ARE,0,0,0,0,167.5,7.1,22.7,197.3,0,22.7,22.7,4,5.675,NA,0,0,0
353,ARE000035008843,ARE,0,0,0,0,13.5,7.7,8.5,29.7,0,8.5,8.5,3,2.833333333,NA,0,0,0
354,ARE000009902417,ARE,0,0,0,0,88.6,9.2,47.6,145.4,0,47.6,47.6,4,11.9,NA,0,0,0
355,ARE000009902430,ARE,0,0,0,0,0,0,0,23.4,0,23.4,23.4,0,NA,NA,0,0,0
356,ARE000028407245,ARE,0,0,0,0,8.3,4,9.3,21.6,0,9.3,9.3,4,2.325,NA,0,0,0
357,ARE000028407239,ARE,0,0,0,0,34.8,15.7,0,50.5,0,0,0,0,NA,NA,0,0,0
358,ARE000028407231,ARE,0,0,0,0,12.2,8.1,15.2,35.5,0,15.2,15.2,4,3.8,NA,0,0,0
359,ARE000034008607,ARE,0,0,0,0,36,7.5,116.7,160.2,0,116.7,116.7,4,29.175,NA,0,0,0
360,ARE000034008605,ARE,0,0,0,0,49.2,12.9,8.1,70.2,0,8.1,8.1,3,2.7,NA,0,0,0
361,ARE000045311385,ARE,0,0,0,0,20.5,10.2,7.9,38.6,0,7.9,7.9,4,1.975,NA,0,0,0
362,ARE000001000221,ARE,0,0,0,0,41.2,4.7,18,63.9,0,18,18,4,4.5,NA,0,0,0
363,ARE000001000230,ARE,0,0,0,0,7.9,32.4,4.6,44.9,0,4.6,4.6,4,1.15,NA,0,0,0
364,ARE000001000249,ARE,0,0,0,0,29.4,5.1,42.4,76.9,0,42.4,42.4,4,10.6,NA,0,0,0
365,ARE000001000220,ARE,0,0,0,0,32,5.7,15.9,53.6,0,15.9,15.9,5,3.18,NA,0,0,0
366,ARE000013903505,ARE,0,0,0,0,5.2,48.1,16.2,69.5,0,16.2,16.2,3,5.4,NA,0,0,0
367,ARE000013903490,ARE,0,0,0,0,36.5,9,25.6,71.1,0,25.6,25.6,6,4.266666667,NA,0,0,0
368,ARE000013903506,ARE,0,0,0,0,4.9,6.7,12,23.6,0,12,12,7,1.714285714,NA,0,0,0
369,ARE000013903515,ARE,0,0,0,0,31.8,4.8,10.7,47.3,0,10.7,10.7,4,2.675,NA,0,0,0
370,ARE000032908356,ARE,0,0,0,0,10.8,6,23,39.8,0,23,23,3,7.666666667,NA,0,0,0
371,ARE000032908372,ARE,0,0,0,0,24.9,14.4,19.2,58.5,0,19.2,19.2,4,4.8,NA,0,0,0
372,ARE000045011325,ARE,0,0,0,0,0,0,0,10.6,0,10.6,10.6,0,NA,NA,0,0,0
373,ARE000045011301,ARE,0,0,0,0,31.1,6.9,21.5,59.5,0,21.5,21.5,3,7.166666667,NA,0,0,0
374,ARE000000600142,ARE,0,0,0,0,18.3,13.6,12.1,44,0,12.1,12.1,4,3.025,NA,0,0,0
375,ARE000000600128,ARE,0,0,0,0,7,39.2,6.5,52.7,0,6.5,6.5,3,2.166666667,NA,0,0,0
376,ARE000000600138,ARE,16.2,9.4,0,9.4,39.7,3.6,54.8,98.1,25.6,29.2,54.8,14,3.914285714,ab,2,1,0
377,ARE000031007868,ARE,0,0,0,0,28.2,4.3,52,84.5,0,52,52,4,13,NA,0,0,0
378,ARE000031007872,ARE,0,0,0,0,25.4,2.8,11.1,39.3,0,11.1,11.1,4,2.775,NA,0,0,0
379,ARE000031007863,ARE,0,0,0,0,15.6,3.9,34.8,54.3,0,34.8,34.8,3,11.6,NA,0,0,0
380,ARE000041310409,ARE,0,0,0,0,34.1,3.3,20.8,58.2,0,20.8,20.8,8,2.6,NA,0,0,0
381,ARE000041310396,ARE,0,0,0,0,0,0,0,54.7,0,54.7,54.7,0,NA,NA,0,0,0
382,ARE000041310416,ARE,0,17,0,17,22.6,4.3,20.5,47.4,17,3.5,20.5,5,4.1,b,1,0,0
383,ARE000041310406,ARE,0,0,0,0,25.1,3.6,10,38.7,0,10,10,3,3.333333333,NA,0,0,0
384,ARE000013503400,ARE,0,0,0,0,33.9,7.3,7.2,48.4,0,7.2,7.2,4,1.8,NA,0,0,0
385,ARE000013503397,ARE,0,0,0,0,80.8,7.8,31.8,120.4,0,31.8,31.8,3,10.6,NA,0,0,0
386,ARE000006901798,ARE,0,0,0,0,29.7,5.2,30.9,65.8,0,30.9,30.9,6,5.15,NA,0,0,0
387,ARE000006901795,ARE,0,0,0,0,4.2,4.8,6,15,0,6,6,3,2,NA,0,0,0
388,ARE000006901796,ARE,20.4,0,0,0,70.7,10.2,68.9,149.8,20.4,48.5,68.9,10,6.89,a,1,0,0
389,ARE000006901794,ARE,0,0,0,0,34.1,3.3,14.9,52.3,0,14.9,14.9,3,4.966666667,NA,0,0,0
390,ARE000010402566,ARE,0,53.6,0,53.6,26.4,2.2,55.6,84.2,53.6,2,55.6,6,9.266666667,b,1,0,0
391,ARE000010402555,ARE,0,0,0,0,26.8,3.5,56.1,86.4,0,56.1,56.1,8,7.0125,NA,0,0,0
392,ARE000010402561,ARE,0,0,0,0,38.3,53.5,6.3,98.1,0,6.3,6.3,3,2.1,NA,0,0,0
393,ARE000004401098,ARE,11.4,7.7,41,48.7,18.7,3.5,74.9,97.1,60.1,14.8,74.9,17,4.405882353,bab,3,1,0
394,ARE000004401105,ARE,0,0,0,0,28.7,3.4,52.3,84.4,0,52.3,52.3,15,3.486666667,NA,0,0,0
395,ARE000004401100,ARE,0,0,0,0,20.1,11.4,1.4,32.9,0,1.4,1.4,4,0.35,NA,0,0,0
396,ARE000004401092,ARE,0,0,0,0,37.7,3.7,39.6,81,0,39.6,39.6,8,4.95,NA,0,0,0
397,ARE000036009060,ARE,40.9,11.3,0,11.3,72.8,7.4,60.9,141.1,52.2,8.7,60.9,16,3.80625,aab,3,1,0
398,ARE000018204641,ARE,0,0,0,0,0,0,0,28.4,0,28.4,28.4,0,NA,NA,0,0,0
399,ARE000018204627,ARE,0,0,0,0,10.2,22.9,0,33.1,0,0,0,0,NA,NA,0,0,0
400,ARE000017904547,ARE,0,0,0,0,0,0,0,22.7,0,22.7,22.7,0,NA,NA,0,0,0
401,ARE000028707326,ARE,0,0,0,0,9.6,2.8,6.8,19.2,0,6.8,6.8,4,1.7,NA,0,0,0
402,ARE000028707330,ARE,0,0,0,0,0,0,0,34.7,0,34.7,34.7,0,NA,NA,0,0,0
403,ARE000028707320,ARE,0,0,0,0,19,5.1,5.5,29.6,0,5.5,5.5,4,1.375,NA,0,0,0
404,ARE000006401627,ARE,0,0,0,0,46.8,3.5,29.7,80,0,29.7,29.7,8,3.7125,NA,0,0,0
405,ARE000034708768,ARE,0,0,0,0,0,0,0,6.6,0,6.6,6.6,0,NA,NA,0,0,0
406,ARE000034708793,ARE,0,0,0,0,120.7,6.3,97.6,224.6,0,97.6,97.6,13,7.507692308,NA,0,0,0
407,ARE000034708770,ARE,0,0,0,0,0,0,0,41.2,0,41.2,41.2,0,NA,NA,0,0,0
408,ARE000038409673,ARE,0,0,0,0,1.4,3.6,5.3,10.3,0,5.3,5.3,3,1.766666667,NA,0,0,0
409,ARE000038409674,ARE,0,0,0,0,52.5,17.5,16,86,0,16,16,3,5.333333333,NA,0,0,0
410,ARE000041210376,ARE,0,0,0,0,46.9,8.4,5.6,60.9,0,5.6,5.6,3,1.866666667,NA,0,0,0
411,ARE000041210368,ARE,0,0,0,0,58.1,6.2,17.3,81.6,0,17.3,17.3,4,4.325,NA,0,0,0
412,ARE000041210373,ARE,0,0,0,0,1.6,22,8.1,31.7,0,8.1,8.1,3,2.7,NA,0,0,0
413,ARE000006501668,ARE,0,0,0,0,16,5.2,16.8,38,0,16.8,16.8,8,2.1,NA,0,0,0
414,ARE000006501674,ARE,8.3,11.6,0,11.6,42.7,4.5,64.3,111.5,19.9,44.4,64.3,26,2.473076923,ab,2,1,0
415,ARE000003200773,ARE,0,0,0,0,3.4,2.5,7.3,13.2,0,7.3,7.3,3,2.433333333,NA,0,0,0
416,ARE000023906081,ARE,0,0,0,0,20.6,3.2,35.8,59.6,0,35.8,35.8,6,5.966666667,NA,0,0,0
417,ARE000023906089,ARE,26.4,4.1,69.2,73.3,63.2,3.5,112.5,179.2,99.7,12.8,112.5,16,7.03125,bab,3,1,0
418,ARE000023906092,ARE,0,0,0,0,49.5,6.7,84.4,140.6,0,84.4,84.4,6,14.06666667,NA,0,0,0
419,ARE000035308895,ARE,0,0,0,0,2.9,3.8,11.5,18.2,0,11.5,11.5,4,2.875,NA,0,0,0
420,ARE000035308892,ARE,0,0,0,0,29.5,3.5,9,42,0,9,9,3,3,NA,0,0,0
421,ARE000035308888,ARE,0,0,0,0,29.7,2.8,15.6,48.1,0,15.6,15.6,6,2.6,NA,0,0,0
422,ARE000008902167,ARE,0,0,0,0,0,0,0,41.2,0,41.2,41.2,0,NA,NA,0,0,0
423,ARE000008902188,ARE,0,0,0,0,0,0,0,12.8,0,12.8,12.8,0,NA,NA,0,0,0
424,ARE000008902171,ARE,0,18,0,18,25,4.1,23,52.1,18,5,23,8,2.875,b,1,0,0
425,ARE000040010086,ARE,0,0,0,0,16.5,4.4,9.2,30.1,0,9.2,9.2,3,3.066666667,NA,0,0,0
426,ARE000040010087,ARE,0,0,0,0,8.4,7.5,10.2,26.1,0,10.2,10.2,4,2.55,NA,0,0,0
427,ARE000040010061,ARE,0,0,0,0,31.4,4.8,4.1,40.3,0,4.1,4.1,3,1.366666667,NA,0,0,0
428,ARE000028507279,ARE,0,0,0,0,50.9,7.4,9.4,67.7,0,9.4,9.4,3,3.133333333,NA,0,0,0
429,ARE000028507267,ARE,0,0,0,0,80,13,16.2,109.2,0,16.2,16.2,3,5.4,NA,0,0,0
430,ARE000028507268,ARE,0,0,0,0,62.3,14.6,31.6,108.5,0,31.6,31.6,6,5.266666667,NA,0,0,0
431,ARE000010702644,ARE,0,0,0,0,0,0,0,289.5,0,289.5,289.5,0,NA,NA,0,0,0
432,ARE000010702620,ARE,0,0,0,0,48.5,24.7,63.1,136.3,0,63.1,63.1,8,7.8875,NA,0,0,0
433,ARE000028607307,ARE,0,0,0,0,12.5,25,33.9,71.4,0,33.9,33.9,6,5.65,NA,0,0,0
434,ARE000028607305,ARE,10.9,0,0,0,14.9,2.7,35.3,52.9,10.9,24.4,35.3,11,3.209090909,a,1,0,0
435,ARE000025706532,ARE,0,0,0,0,6.7,5.3,3.5,15.5,0,3.5,3.5,6,0.583333333,NA,0,0,0
436,ARE000025706551,ARE,0,0,0,0,85,3.3,5.4,93.7,0,5.4,5.4,4,1.35,NA,0,0,0
437,ARE000025706560,ARE,17.5,0,0,0,13.5,4.2,81.8,99.5,17.5,64.3,81.8,12,6.816666667,a,1,0,0
438,ARE000032008138,ARE,0,0,0,0,12,9.9,10.2,32.1,0,10.2,10.2,3,3.4,NA,0,0,0
439,ARE000014703677,ARE,0,0,0,0,9.3,1.8,22.2,33.3,0,22.2,22.2,3,7.4,NA,0,0,0
440,ARE000014703688,ARE,6.2,5.2,16.3,21.5,13.9,3,42.9,59.8,27.7,15.2,42.9,22,1.95,bab,3,1,0
441,ARE000014703670,ARE,0,0,0,0,0,0,0,4.5,0,4.5,4.5,0,NA,NA,0,0,0
442,ARE000012603159,ARE,0,0,0,0,12.3,6,7.4,25.7,0,7.4,7.4,3,2.466666667,NA,0,0,0
443,ARE000012603160,ARE,7,10,18.3,28.3,16,4.6,37.1,57.7,35.3,1.8,37.1,13,2.853846154,bab,3,1,0
