ID,cnt,time_a,time_b1,time_b2,time_b3,time_b4,time_start,time_solving,time_total,time_answer,time_irrelevent,time_explore_relevent,time_ticket_explore,time_explore_total
ESP000009202550,ESP,0,10.3,0,0,0,14.5,10.3,24.8,10.3,0,0,0,0
ESP000009202540,ESP,0,0,0,0,0,17.8,10,27.8,0,10,0,0,10
ESP000009202544,ESP,11.2,0,14.9,0,0,14.7,27.9,42.6,26.1,1.8,11.2,4.5,42.8
ESP000032509130,ESP,0,0,0,0,0,11.5,11.1,22.6,0,11.1,0,0,11.1
ESP000032509126,ESP,0,0,0,0,0,14.3,22.6,36.9,0,22.6,0,0,22.6
ESP000032509137,ESP,0,14.7,0,16.8,0,19.2,51.8,71,31.5,20.3,16.8,0,37.1
ESP000030008490,ESP,34.8,15.1,0,0,0,16.8,51.4,68.2,49.9,1.5,34.8,0,36.3
ESP000030008482,ESP,0,23.2,0,0,0,26.3,23.2,49.5,23.2,0,0,0,0
ESP000030008483,ESP,0,0,0,0,0,16.4,24.8,41.2,0,24.8,0,0,24.8
ESP000017504933,ESP,0,0,27,0,0,30,27,57,27,0,0,4.4,54
ESP000017504947,ESP,14.9,12.7,0,0,0,13.1,29.3,42.4,27.6,1.7,14.9,0,16.6
ESP000019805576,ESP,7.4,12.8,0,23,0,10.8,48.4,59.2,43.2,5.2,30.4,0,35.6
ESP000019805571,ESP,0,0,0,0,0,6.8,47.3,54.1,0,47.3,0,0,47.3
ESP000019805582,ESP,0,0,0,0,0,40.1,33.9,74,0,33.9,0,0,33.9
ESP000025907367,ESP,19.6,6.1,0,0,0,10.3,33.5,43.8,25.7,7.8,19.6,0,27.4
ESP000025907357,ESP,0,7.8,0,0,0,19.5,7.8,27.3,7.8,0,0,0,0
ESP000026707562,ESP,0,0,0,0,0,7.4,12.5,19.9,0,12.5,0,0,12.5
ESP000026707585,ESP,30.9,15.9,0,0,0,19.5,57.5,77,46.8,10.7,30.9,0,41.6
ESP000026707591,ESP,0,0,0,0,0,11.5,5.2,16.7,0,5.2,0,0,5.2
ESP000078922068,ESP,22.9,0,0,0,0,18.1,45.8,63.9,22.9,22.9,22.9,0,45.8
ESP000078922076,ESP,0,35,0,0,0,17.6,35,52.6,35,0,0,0,0
ESP000078922069,ESP,0,0,0,0,0,9.8,36.2,46,0,36.2,0,0,36.2
ESP000022506381,ESP,17.7,19,0,0,0,16.2,40.6,56.8,36.7,3.9,17.7,0,21.6
ESP000022506400,ESP,0,0,0,0,0,8,8.3,16.3,0,8.3,0,0,8.3
ESP000022506393,ESP,19.5,8.8,0,11,0,14.1,60.3,74.4,39.3,21,30.5,0,51.5
ESP000046813222,ESP,8.7,4.5,0,39.9,0,20.2,62.9,83.1,53.1,9.8,48.6,0,58.4
ESP000046813228,ESP,6.6,7.2,0,26.2,0,9.1,43.9,53,40,3.9,32.8,0,36.7
ESP000077621712,ESP,0,0,0,0,0,16.4,48.1,64.5,0,48.1,0,0,48.1
ESP000077621698,ESP,0,0,0,0,0,14.8,48.7,63.5,0,48.7,0,0,48.7
ESP000077621723,ESP,0,8.8,0,0,0,15.8,16.8,32.6,8.8,8,0,0,8
ESP000070519646,ESP,24,8.5,0,0,0,24.4,33.9,58.3,32.5,1.4,24,0,25.4
ESP000070519662,ESP,0,24.9,0,0,57.4,28,85.6,113.6,82.3,3.3,57.4,3.3,60.7
ESP000060317082,ESP,0,37.5,0,0,0,25.3,37.5,62.8,37.5,0,0,0,0
ESP000060317085,ESP,0,0,0,0,0,20.7,85.6,106.3,0,85.6,0,0,85.6
ESP000060317069,ESP,17.6,0,0,0,0,21.1,35.8,56.9,17.6,18.2,17.6,0,35.8
ESP000033309387,ESP,0,16.1,0,0,0,9.4,16.1,25.5,16.1,0,0,0,0
ESP000033309400,ESP,0,21.2,0,0,0,25.4,21.2,46.6,21.2,0,0,0,0
ESP000035510101,ESP,26.5,5.7,0,17.9,0,19.6,57.1,76.7,50.1,7,44.4,0,51.4
ESP000035510076,ESP,0,0,0,0,0,21.7,15.2,36.9,0,15.2,0,0,15.2
ESP000035510068,ESP,0,0,0,0,0,71.4,18.1,89.5,0,18.1,0,0,18.1
ESP000045012671,ESP,0,0,0,0,0,13.3,11.8,25.1,0,11.8,0,0,11.8
ESP000045012683,ESP,0,17.8,0,45.2,0,37.8,78.8,116.6,63,15.8,45.2,0,61
ESP000089425064,ESP,0,0,0,0,0,3.2,34.3,37.5,0,34.3,0,0,34.3
ESP000089425056,ESP,0,0,0,0,0,18.8,38.8,57.6,0,38.8,0,0,38.8
ESP000085623969,ESP,0,0,0,0,0,12.6,31.6,44.2,0,31.6,0,0,31.6
ESP000085623951,ESP,22.8,10,0,0,0,24.2,34.3,58.5,32.8,1.5,22.8,0,24.3
ESP000085623955,ESP,35.4,14.1,0,6.3,0,23.1,63.8,86.9,55.8,8,41.7,0,49.7
ESP000064618141,ESP,27.4,7.2,0,0,0,18.1,46.1,64.2,34.6,11.5,27.4,0,38.9
ESP000064618154,ESP,0,0,0,0,0,13,19.6,32.6,0,19.6,0,0,19.6
ESP000064618153,ESP,0,21.7,0,0,0,22.4,21.7,44.1,21.7,0,0,0,0
ESP000060617149,ESP,0,0,0,0,0,23.1,12.2,35.3,0,12.2,0,0,12.2
ESP000060617142,ESP,17.5,0,0,0,0,26.8,76.6,103.4,17.5,59.1,17.5,0,76.6
ESP000060617156,ESP,0,0,0,0,0,26.1,26.4,52.5,0,26.4,0,0,26.4
ESP000060617151,ESP,0,0,0,0,0,4.9,6.6,11.5,0,6.6,0,0,6.6
ESP000073620570,ESP,0,0,0,0,0,16.7,5.5,22.2,0,5.5,0,0,5.5
ESP000073620562,ESP,15,0,0,0,0,30.6,45.5,76.1,15,30.5,15,0,45.5
ESP000073620567,ESP,0,35,0,0,0,17.4,35,52.4,35,0,0,0,0
ESP000066118536,ESP,0,5,0,15.4,0,7.8,40.8,48.6,20.4,20.4,15.4,0,35.8
ESP000066118538,ESP,0,0,0,0,26,41.5,51.2,92.7,26,25.2,26,2.5,51.2
ESP000066118531,ESP,0,0,0,0,0,15.3,20.9,36.2,0,20.9,0,0,20.9
ESP000029308285,ESP,63,11.3,0,0,0,13.2,76.4,89.6,74.3,2.1,63,0,65.1
ESP000029308281,ESP,8.3,15.6,0,18.6,0,29.7,48.4,78.1,42.5,5.9,26.9,0,32.8
ESP000029308295,ESP,0,0,0,0,0,12.3,29.8,42.1,0,29.8,0,0,29.8
ESP000059716908,ESP,64.6,7.3,0,0,16.3,16.6,96.1,112.7,88.2,7.9,80.9,3.2,88.8
ESP000059716919,ESP,28.6,12.8,0,0,0,14.2,42.4,56.6,41.4,1,28.6,0,29.6
ESP000059716905,ESP,0,0,0,0,0,20.3,19.9,40.2,0,19.9,0,0,19.9
ESP000074920928,ESP,24.9,9.3,0,3.8,24.5,15.9,69.2,85.1,62.5,6.7,53.2,5.4,59.9
ESP000074920940,ESP,0,7.7,0,0,0,18.4,7.7,26.1,7.7,0,0,0,0
ESP000074920931,ESP,0,0,0,0,0,9.6,14.7,24.3,0,14.7,0,0,14.7
ESP000030808648,ESP,0,56.5,0,0,0,15.5,56.5,72,56.5,0,0,0,0
ESP000006701883,ESP,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP000006701909,ESP,0,0,0,0,0,17.3,23.7,41,0,23.7,0,0,23.7
ESP000001500397,ESP,0,0,0,0,0,20.4,39.5,59.9,0,39.5,0,0,39.5
ESP000001500399,ESP,0,0,0,0,0,35.2,20.4,55.6,0,20.4,0,0,20.4
ESP000001500382,ESP,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP000019405433,ESP,0,0,0,0,0,28,10.5,38.5,0,10.5,0,0,10.5
ESP000019405459,ESP,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP000019405441,ESP,0,0,0,0,0,22.6,11.7,34.3,0,11.7,0,0,11.7
ESP000012703559,ESP,18.5,4.6,0,6.3,0,15.2,67.7,82.9,29.4,38.3,24.8,0,63.1
ESP000012703573,ESP,44.6,23,0,0,0,19.1,70.2,89.3,67.6,2.6,44.6,0,47.2
ESP000033709526,ESP,9.7,4.2,0,0,14.8,23.2,50.7,73.9,28.7,22,24.5,5.1,46.5
ESP000033709527,ESP,0,0,36.6,0,0,19.6,36.6,56.2,36.6,0,0,12.9,73.2
ESP000087124414,ESP,0,0,0,0,0,8.8,67.3,76.1,0,67.3,0,0,67.3
ESP000087124424,ESP,0,27,0,0,0,13.9,27,40.9,27,0,0,0,0
ESP000087124420,ESP,0,0,0,0,0,8.5,23.8,32.3,0,23.8,0,0,23.8
ESP000087124430,ESP,0,0,0,0,0,11.3,57.1,68.4,0,57.1,0,0,57.1
ESP000056115855,ESP,0,27.6,0,0,0,12.5,74.9,87.4,27.6,47.3,0,0,47.3
ESP000056115851,ESP,29.4,0,0,0,0,14.5,43.4,57.9,29.4,14,29.4,0,43.4
ESP000056115848,ESP,5.7,0,0,0,0,11.5,39.6,51.1,5.7,33.9,5.7,0,39.6
ESP000046713200,ESP,0,0,0,0,0,25.5,39,64.5,0,39,0,0,39
ESP000046713212,ESP,0,7.6,0,33.5,0,12,50.4,62.4,41.1,9.3,33.5,0,42.8
ESP000070419620,ESP,47.4,14,0,0,0,7.8,64.8,72.6,61.4,3.4,47.4,0,50.8
ESP000070419629,ESP,44.3,8.4,0,0,0,10.7,55.5,66.2,52.7,2.8,44.3,0,47.1
ESP000070419612,ESP,0,0,0,0,0,21,13.6,34.6,0,13.6,0,0,13.6
ESP000075921210,ESP,0,0,0,0,0,10.4,14.2,24.6,0,14.2,0,0,14.2
ESP000075921208,ESP,0,16,0,0,0,40.2,16,56.2,16,0,0,0,0
ESP000075921191,ESP,20.6,9.9,0,0,0,18.3,32.6,50.9,30.5,2.1,20.6,0,22.7
ESP000073020382,ESP,0,0,0,0,0,10.9,17.4,28.3,0,17.4,0,0,17.4
ESP000073020389,ESP,0,0,0,0,0,20.4,18,38.4,0,18,0,0,18
ESP000073020372,ESP,19.3,8.5,0,5.5,0,25.2,43.8,69,33.3,10.5,24.8,0,35.3
ESP000073020379,ESP,0,31.8,0,0,0,18.2,31.8,50,31.8,0,0,0,0
ESP000081722917,ESP,31.7,25,0,0,0,11,58.2,69.2,56.7,1.5,31.7,0,33.2
ESP000081722927,ESP,0,16,0,0,0,12.6,16,28.6,16,0,0,0,0
ESP000081722914,ESP,24.8,3.4,0,4.3,0,12.5,55.8,68.3,32.5,23.3,29.1,0,52.4
ESP000070119534,ESP,15.9,0,0,0,0,8,26.6,34.6,15.9,10.7,15.9,0,26.6
ESP000070119524,ESP,0,0,0,0,0,8.5,23,31.5,0,23,0,0,23
ESP000070119550,ESP,0,0,0,0,0,28.6,31.7,60.3,0,31.7,0,0,31.7
ESP000018805280,ESP,0,0,0,0,0,27.8,14.2,42,0,14.2,0,0,14.2
ESP000018805287,ESP,0,0,0,0,0,40.7,23.3,64,0,23.3,0,0,23.3
ESP000031008705,ESP,0,10.5,0,0,0,20.7,17.5,38.2,10.5,7,0,0,7
ESP000031008694,ESP,0,0,0,0,0,16.3,13.4,29.7,0,13.4,0,0,13.4
ESP000031008695,ESP,14.8,0,0,0,0,14.1,38,52.1,14.8,23.2,14.8,0,38
ESP000031008692,ESP,14.9,8.7,0,12,0,23.6,43.8,67.4,35.6,8.2,26.9,0,35.1
ESP000040411467,ESP,0,0,0,0,0,23.8,15.1,38.9,0,15.1,0,0,15.1
ESP000040411468,ESP,13.4,9.3,0,0,0,31,23.1,54.1,22.7,0.4,13.4,0,13.8
ESP000002400686,ESP,0,0,0,0,0,4.7,4,8.7,0,4,0,0,4
ESP000002400671,ESP,18.8,0,0,0,0,18.5,27.1,45.6,18.8,8.3,18.8,0,27.1
ESP000015904475,ESP,0,0,0,0,0,37.6,47.2,84.8,0,47.2,0,0,47.2
ESP000015904473,ESP,0,13.9,0,0,0,6.2,65.4,71.6,13.9,51.5,0,0,51.5
ESP000053415080,ESP,0,0,0,0,0,25.6,6.3,31.9,0,6.3,0,0,6.3
ESP000053415082,ESP,0,17.1,0,0,0,74.8,17.1,91.9,17.1,0,0,0,0
ESP000053415077,ESP,0,0,0,0,0,29.6,16.9,46.5,0,16.9,0,0,16.9
ESP000027607794,ESP,0,0,0,0,0,18.3,13.4,31.7,0,13.4,0,0,13.4
ESP000027607785,ESP,0,5,0,0,0,8,5,13,5,0,0,0,0
ESP000030408592,ESP,0,0,0,0,0,19.7,6.4,26.1,0,6.4,0,0,6.4
ESP000030408570,ESP,0,0,0,0,0,31,54.3,85.3,0,54.3,0,0,54.3
ESP000021105980,ESP,0,0,0,0,0,27.8,41.4,69.2,0,41.4,0,0,41.4
ESP000021105971,ESP,0,0,0,0,0,43.1,28.2,71.3,0,28.2,0,0,28.2
ESP000041511771,ESP,17.7,0,0,0,0,47.2,30.6,77.8,17.7,12.9,17.7,0,30.6
ESP000041511757,ESP,0,0,0,0,0,16.1,7.8,23.9,0,7.8,0,0,7.8
ESP000041511768,ESP,2.9,9.5,0,19.7,0,20.2,34.6,54.8,32.1,2.5,22.6,0,25.1
ESP000020305729,ESP,19.9,8.9,0,0,0,14.2,30.2,44.4,28.8,1.4,19.9,0,21.3
ESP000020305747,ESP,0,0,0,0,0,31.8,6.6,38.4,0,6.6,0,0,6.6
ESP000020305741,ESP,0,0,0,0,0,39.6,28.6,68.2,0,28.6,0,0,28.6
ESP000028708103,ESP,0,13.5,0,0,0,26.7,13.5,40.2,13.5,0,0,0,0
ESP000028708121,ESP,0,6.5,0,0,0,22.3,41.7,64,6.5,35.2,0,0,35.2
ESP000028708112,ESP,0,0,0,0,0,12,18.1,30.1,0,18.1,0,0,18.1
ESP000029508337,ESP,0,0,18.8,0,0,11.3,18.8,30.1,18.8,0,0,2.1,37.6
ESP000077221592,ESP,0,0,0,0,0,10.1,7.6,17.7,0,7.6,0,0,7.6
ESP000077221576,ESP,0,0,34.2,0,0,29.3,34.2,63.5,34.2,0,0,2.3,68.4
ESP000077221585,ESP,0,0,0,0,0,19.8,33,52.8,0,33,0,0,33
ESP000005901692,ESP,0,0,0,0,0,16.7,20.1,36.8,0,20.1,0,0,20.1
ESP000005901705,ESP,0,0,0,0,0,18.5,41.3,59.8,0,41.3,0,0,41.3
ESP000005901694,ESP,0,0,0,0,0,18,20,38,0,20,0,0,20
ESP000034309733,ESP,8,12.6,0,0,0,20.6,22,42.6,20.6,1.4,8,0,9.4
ESP000034309723,ESP,53.5,3.6,0,5.3,0,19.6,68.2,87.8,62.4,5.8,58.8,0,64.6
ESP000032309074,ESP,0,0,0,0,0,32.9,6.3,39.2,0,6.3,0,0,6.3
ESP000032309059,ESP,0,0,0,0,0,19.4,11.7,31.1,0,11.7,0,0,11.7
ESP000018105101,ESP,0,32.2,0,0,0,25.6,32.2,57.8,32.2,0,0,0,0
ESP000018105114,ESP,19.1,0,11.8,0,0,33.3,32.9,66.2,30.9,2,19.1,6.8,44.7
ESP000018105120,ESP,0,0,0,0,0,14.4,15.2,29.6,0,15.2,0,0,15.2
ESP000000500122,ESP,0,0,0,0,0,10.8,17.8,28.6,0,17.8,0,0,17.8
EST000015003366,EST,0,0,0,0,0,17.8,12.2,30,0,12.2,0,0,12.2
EST000015003360,EST,10.1,6.7,0,28.7,0,15.4,50.1,65.5,45.5,4.6,38.8,0,43.4
EST000015003368,EST,5.5,10.6,0,9.7,0,17.6,51.6,69.2,25.8,25.8,15.2,0,41
EST000000700159,EST,24.9,14.2,0,6.6,0,18.4,49.7,68.1,45.7,4,31.5,0,35.5
EST000000700136,EST,0,0,0,0,0,14.8,18.8,33.6,0,18.8,0,0,18.8
EST000000700147,EST,0,0,0,0,0,16.4,15,31.4,0,15,0,0,15
EST000008301897,EST,10.7,9.3,0,29.2,0,6.6,61,67.6,49.2,11.8,39.9,0,51.7
EST000008301919,EST,6.7,7,0,32,0,10.4,49.3,59.7,45.7,3.6,38.7,0,42.3
EST000017504075,EST,5,0,0,0,0,16.1,20.4,36.5,5,15.4,5,0,20.4
EST000017504082,EST,4.5,4.2,0,14.9,0,14.8,25,39.8,23.6,1.4,19.4,0,20.8
EST000017504064,EST,0,10.2,0,0,0,10.7,10.2,20.9,10.2,0,0,0,0
EST000014403224,EST,0,0,0,0,0,16.4,5.9,22.3,0,5.9,0,0,5.9
EST000014403215,EST,0,0,0,0,0,18.8,25.8,44.6,0,25.8,0,0,25.8
EST000014403207,EST,6,31,0,0,0,39.9,37.8,77.7,37,0.8,6,0,6.8
EST000004601064,EST,22.1,11.6,0,0,0,13.6,35.5,49.1,33.7,1.8,22.1,0,23.9
EST000004601061,EST,16.4,6.7,0,0,0,4.4,24.3,28.7,23.1,1.2,16.4,0,17.6
EST000004601054,EST,0,0,0,0,0,21.7,20.4,42.1,0,20.4,0,0,20.4
EST000009402133,EST,21.6,3.3,0,29.9,0,12,58.4,70.4,54.8,3.6,51.5,0,55.1
EST000009402131,EST,0,0,0,0,0,83.3,12.9,96.2,0,12.9,0,0,12.9
EST000009402126,EST,32.6,0,0,0,0,1.5,52.9,54.4,32.6,20.3,32.6,0,52.9
EST000015903625,EST,27.7,7.2,0,8.1,0,16.2,46.7,62.9,43,3.7,35.8,0,39.5
EST000020004636,EST,0,0,0,0,0,9.4,11.2,20.6,0,11.2,0,0,11.2
EST000020004624,EST,0,0,0,0,0,8,18.2,26.2,0,18.2,0,0,18.2
EST000020004617,EST,4.2,7.9,0,17.1,0,15.3,30.6,45.9,29.2,1.4,21.3,0,22.7
EST000016903893,EST,0,0,0,0,0,9.8,14.8,24.6,0,14.8,0,0,14.8
EST000016903887,EST,26.2,11.1,0,0,0,14.6,38.4,53,37.3,1.1,26.2,0,27.3
EST000016903889,EST,17.1,4.8,0,10.8,0,16.8,37.6,54.4,32.7,4.9,27.9,0,32.8
EST000016903892,EST,21.4,6.6,0,0,0,10.3,30.6,40.9,28,2.6,21.4,0,24
EST000016803875,EST,0,7.1,0,0,0,24.9,7.1,32,7.1,0,0,0,0
EST000016803881,EST,13.7,14.5,0,0,0,11.4,31.6,43,28.2,3.4,13.7,0,17.1
EST000016803869,EST,16.3,13.4,0,10.2,0,7,45.1,52.1,39.9,5.2,26.5,0,31.7
EST000020104647,EST,5.2,3.8,0,3.5,14.7,10.7,33.2,43.9,27.2,6,23.4,1.7,29.4
EST000020104648,EST,0,0,0,0,0,12.8,37,49.8,0,37,0,0,37
EST000020104646,EST,10.5,4.6,0,0,18.6,9.9,38.9,48.8,33.7,5.2,29.1,7.9,34.3
EST000020104650,EST,11.6,15.3,0,0,0,13.9,28.8,42.7,26.9,1.9,11.6,0,13.5
EST000004701081,EST,0,4.2,0,48.1,0,9.5,59.9,69.4,52.3,7.6,48.1,0,55.7
EST000004701083,EST,25.4,0,0,6.4,0,7.6,46,53.6,31.8,14.2,31.8,0,46
EST000019104411,EST,5.9,13.4,0,19.9,0,13.3,41.8,55.1,39.2,2.6,25.8,0,28.4
EST000019104412,EST,27,6.2,0,0,0,9.2,34.8,44,33.2,1.6,27,0,28.6
EST000019104409,EST,0,4.9,0,0,0,10.5,4.9,15.4,4.9,0,0,0,0
EST000019104416,EST,22.6,7.3,0,0,0,21.2,32.7,53.9,29.9,2.8,22.6,0,25.4
EST000006001343,EST,13,0,0,35.7,0,17.9,55.8,73.7,48.7,7.1,48.7,0,55.8
EST000006001349,EST,21,0,0,0,0,7.3,54.4,61.7,21,33.4,21,0,54.4
EST000017003920,EST,0,21.5,0,0,0,14.9,21.5,36.4,21.5,0,0,0,0
EST000017003921,EST,13.3,7.6,0,0,0,26.7,47.3,74,20.9,26.4,13.3,0,39.7
EST000017003942,EST,4.6,7.2,0,0,30.8,34.2,47.5,81.7,42.6,4.9,35.4,4.1,40.3
EST000017003929,EST,0,8.9,0,0,0,15.4,8.9,24.3,8.9,0,0,0,0
EST000004100930,EST,15.3,4.3,0,6.9,46.4,15.3,77.8,93.1,72.9,4.9,68.6,36.6,73.5
EST000004100935,EST,0,0,0,0,0,34.1,33.2,67.3,0,33.2,0,0,33.2
EST000013002878,EST,0,17.7,0,0,0,26.9,17.7,44.6,17.7,0,0,0,0
EST000013002873,EST,0,0,0,0,0,20.2,17.9,38.1,0,17.9,0,0,17.9
EST000013002888,EST,0,26.7,0,0,0,23.1,26.7,49.8,26.7,0,0,0,0
EST000013002860,EST,33.3,10.2,0,0,0,22.2,44.7,66.9,43.5,1.2,33.3,0,34.5
EST000005201143,EST,0,31.1,0,0,0,18.5,31.1,49.6,31.1,0,0,0,0
EST000010002262,EST,0,16.6,0,0,0,22.1,16.6,38.7,16.6,0,0,0,0
EST000010002251,EST,0,35.2,0,0,0,12.2,35.2,47.4,35.2,0,0,0,0
EST000010002271,EST,0,0,0,0,0,23.3,10.9,34.2,0,10.9,0,0,10.9
EST000010002267,EST,25.9,0,0,0,0,13.6,38.5,52.1,25.9,12.6,25.9,0,38.5
EST000002800641,EST,0,27.3,0,0,0,25,27.3,52.3,27.3,0,0,0,0
EST000002800631,EST,0,85.1,0,0,0,11.3,85.1,96.4,85.1,0,0,0,0
EST000002800637,EST,30.3,5.1,0,0,36.1,12.6,87.4,100,71.5,15.9,66.4,2.9,82.3
EST000002100469,EST,11.1,7.9,0,5.6,25.4,19.6,67.9,87.5,50,17.9,42.1,2.9,60
EST000002100478,EST,13.3,0,0,0,0,8,26.3,34.3,13.3,13,13.3,0,26.3
EST000013202936,EST,5.5,6.5,0,57.4,0,20.3,74.5,94.8,69.4,5.1,62.9,0,68
EST000013202921,EST,0,0,0,0,23.9,10.9,33,43.9,23.9,9.1,23.9,5.9,33
EST000016403797,EST,15.6,7.8,0,10.2,0,14.7,41.2,55.9,33.6,7.6,25.8,0,33.4
EST000016403776,EST,7.3,11.4,0,19.8,0,17.9,41.5,59.4,38.5,3,27.1,0,30.1
EST000016403769,EST,0,0,0,0,0,15.4,4.7,20.1,0,4.7,0,0,4.7
EST000012502758,EST,0,18.5,0,0,0,11,18.5,29.5,18.5,0,0,0,0
EST000012502759,EST,0,7.6,0,0,27.4,18.4,36.6,55,35,1.6,27.4,3.7,29
EST000006301401,EST,0,0,0,0,0,10.9,20.8,31.7,0,20.8,0,0,20.8
EST000006301395,EST,13.6,9,0,0,0,13.6,46.4,60,22.6,23.8,13.6,0,37.4
EST000006301385,EST,5.2,4.5,0,18.7,0,8,30.5,38.5,28.4,2.1,23.9,0,26
EST000000800170,EST,0,16.5,0,0,0,18.9,16.5,35.4,16.5,0,0,0,0
EST000000800171,EST,0,0,0,0,0,18.8,19.3,38.1,0,19.3,0,0,19.3
EST000000800190,EST,25.6,8.1,0,7.1,0,11.8,45.2,57,40.8,4.4,32.7,0,37.1
EST000000800181,EST,3.9,6.9,0,25.6,0,16.7,49.5,66.2,36.4,13.1,29.5,0,42.6
EST000005001126,EST,0,0,0,0,0,12,17,29,0,17,0,0,17
EST000005001131,EST,0,0,0,0,0,0,0,0,0,0,0,0,0
EST000005001136,EST,0,20.7,0,29.9,0,9.7,58.4,68.1,50.6,7.8,29.9,0,37.7
EST000019404519,EST,0,0,0,0,0,4.9,6.2,11.1,0,6.2,0,0,6.2
EST000019404500,EST,0,0,0,0,0,30.5,9.6,40.1,0,9.6,0,0,9.6
EST000019404488,EST,0,7.1,0,0,0,21.3,7.1,28.4,7.1,0,0,0,0
EST000018904385,EST,29.4,4.8,0,9.4,0,13.1,49,62.1,43.6,5.4,38.8,0,44.2
EST000018904393,EST,0,0,0,0,0,15.2,17.4,32.6,0,17.4,0,0,17.4
EST000018904373,EST,27.7,10.6,0,0,0,7.9,39.5,47.4,38.3,1.2,27.7,0,28.9
EST000018904398,EST,7.7,6.7,0,15.5,0,21.1,32.1,53.2,29.9,2.2,23.2,0,25.4
EST000006101356,EST,23.7,0,0,0,0,7,42.9,49.9,23.7,19.2,23.7,0,42.9
EST000006101367,EST,0,0,0,0,0,13.6,10.7,24.3,0,10.7,0,0,10.7
EST000003500769,EST,0,17.4,0,0,0,11.9,17.4,29.3,17.4,0,0,0,0
EST000003500766,EST,0,11.6,0,14.6,0,10.1,36,46.1,26.2,9.8,14.6,0,24.4
EST000003500764,EST,0,0,0,0,0,17.6,25,42.6,0,25,0,0,25
EST000015403487,EST,0,18.3,0,0,0,10.6,35.2,45.8,18.3,16.9,0,0,16.9
EST000015403483,EST,24.9,15.5,0,0,0,15.5,43.8,59.3,40.4,3.4,24.9,0,28.3
EST000015403502,EST,4.9,13,0,18.3,0,9.9,44.9,54.8,36.2,8.7,23.2,0,31.9
EST000004501040,EST,25.7,0,0,0,0,13.4,39.5,52.9,25.7,13.8,25.7,0,39.5
EST000004501019,EST,0,0,0,0,0,9.3,3.3,12.6,0,3.3,0,0,3.3
EST000004501032,EST,0,0,0,0,0,14.4,13.4,27.8,0,13.4,0,0,13.4
EST000006701474,EST,0,0,0,0,0,23.9,23.2,47.1,0,23.2,0,0,23.2
EST000006701469,EST,8.8,12.2,0,15.4,0,13.8,40.2,54,36.4,3.8,24.2,0,28
EST000006701461,EST,0,6,0,0,0,14.5,28,42.5,6,22,0,0,22
EST000015203428,EST,14.4,5.6,0,15.1,0,12.9,40.4,53.3,35.1,5.3,29.5,0,34.8
EST000015203440,EST,0,21.4,0,0,0,26.1,21.4,47.5,21.4,0,0,0,0
EST000016303748,EST,0,0,0,0,0,19.5,8.4,27.9,0,8.4,0,0,8.4
EST000016303749,EST,0,30.3,0,0,0,22.5,30.3,52.8,30.3,0,0,0,0
EST000016303751,EST,0,23.1,0,0,0,9.9,36.5,46.4,23.1,13.4,0,0,13.4
EST000016303759,EST,0,0,0,0,0,10.3,3.8,14.1,0,3.8,0,0,3.8
EST000003900880,EST,0,0,0,0,0,15.3,18.7,34,0,18.7,0,0,18.7
EST000014103153,EST,20.5,0,9.9,0,0,34.3,31.9,66.2,30.4,1.5,20.5,2,41.8
EST000014103138,EST,0,0,0,0,0,8.9,33.9,42.8,0,33.9,0,0,33.9
EST000014103142,EST,0,0,0,0,0,23.1,16.8,39.9,0,16.8,0,0,16.8
EST000003800858,EST,14.7,14.4,0,7.4,0,19.8,39.6,59.4,36.5,3.1,22.1,0,25.2
EST000003800863,EST,0,0,16.8,0,0,22.8,16.8,39.6,16.8,0,0,5.3,33.6
EST000009302114,EST,0,0,0,0,0,6.3,24.7,31,0,24.7,0,0,24.7
EST000009302119,EST,0,0,0,0,0,21.2,26,47.2,0,26,0,0,26
EST000009302116,EST,0,0,0,0,0,28,15.9,43.9,0,15.9,0,0,15.9
EST000015603544,EST,17.5,7.3,0,0,0,20,28.6,48.6,24.8,3.8,17.5,0,21.3
EST000015603532,EST,39.3,5.8,0,12.5,0,16.3,63.3,79.6,57.6,5.7,51.8,0,57.5
EST000015603535,EST,0,0,0,0,0,14.9,24.3,39.2,0,24.3,0,0,24.3
EST000015603537,EST,0,5.8,0,0,0,23.9,5.8,29.7,5.8,0,0,0,0
EST000013603060,EST,13.1,18.9,0,0,0,14.1,32.8,46.9,32,0.8,13.1,0,13.9
EST000013603045,EST,11.4,17.8,0,7.1,0,15,39.3,54.3,36.3,3,18.5,0,21.5
EST000015503518,EST,0,21.8,0,0,0,20.1,21.8,41.9,21.8,0,0,0,0
EST000015503531,EST,0,61.5,0,0,0,11,61.5,72.5,61.5,0,0,0,0
EST000002200490,EST,0,0,0,0,0,18.3,7.5,25.8,0,7.5,0,0,7.5
EST000002200495,EST,0,37.2,0,0,0,12.9,37.2,50.1,37.2,0,0,0,0
EST000002200501,EST,0,0,0,0,0,14.9,5.5,20.4,0,5.5,0,0,5.5
EST000016603833,EST,0,9.9,0,0,42,4.8,54.3,59.1,51.9,2.4,42,11.7,44.4
EST000016603829,EST,22.5,0,24.1,0,0,22.8,66.3,89.1,46.6,19.7,22.5,11.1,90.4
EST000012102671,EST,0,0,0,0,0,0,0,0,0,0,0,0,0
